category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
DISEASES	DOID:612	28	470	9606	9606.ENSP00000228606,9606.ENSP00000231449,9606.ENSP00000245907,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000262345,9606.ENSP00000263341,9606.ENSP00000264690,9606.ENSP00000285379,9606.ENSP00000308541,9606.ENSP00000330959,9606.ENSP00000338413,9606.ENSP00000347197,9606.ENSP00000352798,9606.ENSP00000355893,9606.ENSP00000358501,9606.ENSP00000369129,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000412237,9606.ENSP00000415941,9606.ENSP00000433277,9606.ENSP00000454623,9606.ENSP00000478255,9606.ENSP00000481570,9606.ENSP00000485010,9606.ENSP00000493985	CYP27B1,IL4,C3,BLK,IL1RN,TNFRSF13B,IL12RB2,IL1B,KLKB1,CA2,F2,IL1R2,UBA1,C5AR1,COL18A1,SLC30A10,CD58,DSP,CFI,CXCR4,IL10,C4B,MS4A1,ITGAX,ABCB1,TNFAIP3,CIITA,KNG1	2.03e-07	8.48e-05	Primary immunodeficiency disease
DISEASES	DOID:0050736	55	1386	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000215727,9606.ENSP00000242480,9606.ENSP00000245907,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254250,9606.ENSP00000259089,9606.ENSP00000262177,9606.ENSP00000263341,9606.ENSP00000264335,9606.ENSP00000264690,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000282753,9606.ENSP00000284981,9606.ENSP00000301653,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000310861,9606.ENSP00000312987,9606.ENSP00000315130,9606.ENSP00000328269,9606.ENSP00000339063,9606.ENSP00000344782,9606.ENSP00000348278,9606.ENSP00000350425,9606.ENSP00000351807,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000362410,9606.ENSP00000362563,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000373706,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000416066,9606.ENSP00000440066,9606.ENSP00000450540,9606.ENSP00000477796,9606.ENSP00000481570,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000498441	SNAI2,KRT14,SERPIND1,EGR2,C3,SMO,KRT5,APOE,ZSWIM6,THAP1,BLK,DNAJB6,IL1B,YWHAE,KLKB1,PIK3C2A,GATA6,NPC1,GRM1,APP,KRT16,COL3A1,F2,KRT2,HNF4A,CLU,HMG20B,EEF1A1,GFI1B,STK39,APOA4,ELN,SYNE1,F13B,F5,MAFB,ZBTB43,GSN,FTL,DSP,KRT6A,DIAPH1,CFI,CXCR4,SERPINA1,JCHAIN,SERPINA3,GCH1,TNFAIP3,ZEB2,PAX6,KNG1,HBB,CHAMP1,FGA	2.26e-07	8.66e-05	Autosomal dominant disease
DISEASES	DOID:18	23	350	9606	9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000245907,9606.ENSP00000249356,9606.ENSP00000259206,9606.ENSP00000272233,9606.ENSP00000278616,9606.ENSP00000284240,9606.ENSP00000285379,9606.ENSP00000302620,9606.ENSP00000308541,9606.ENSP00000317674,9606.ENSP00000328269,9606.ENSP00000346839,9606.ENSP00000348278,9606.ENSP00000350425,9606.ENSP00000352798,9606.ENSP00000356030,9606.ENSP00000367123,9606.ENSP00000378131,9606.ENSP00000384849,9606.ENSP00000415941,9606.ENSP00000454623	TGFB1,CYP27B1,C3,DNAJB9,IL1RN,RHOB,ATM,THY1,CA2,AGXT,F2,APOL1,HMG20B,FN1,STK39,APOA4,COL18A1,CD55,SLC3A2,CFI,CDKN1A,C4B,ITGAX	5.25e-07	0.00019	Urinary system disease
DISEASES	DOID:557	20	275	9606	9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000245907,9606.ENSP00000249356,9606.ENSP00000259206,9606.ENSP00000284240,9606.ENSP00000285379,9606.ENSP00000302620,9606.ENSP00000308541,9606.ENSP00000317674,9606.ENSP00000328269,9606.ENSP00000346839,9606.ENSP00000348278,9606.ENSP00000350425,9606.ENSP00000352798,9606.ENSP00000356030,9606.ENSP00000367123,9606.ENSP00000378131,9606.ENSP00000415941,9606.ENSP00000454623	TGFB1,CYP27B1,C3,DNAJB9,IL1RN,THY1,CA2,AGXT,F2,APOL1,HMG20B,FN1,STK39,APOA4,COL18A1,CD55,SLC3A2,CFI,C4B,ITGAX	6.76e-07	0.00022	Kidney disease
DISEASES	DOID:417	21	317	9606	9606.ENSP00000228606,9606.ENSP00000231449,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000262345,9606.ENSP00000263341,9606.ENSP00000285379,9606.ENSP00000308541,9606.ENSP00000330959,9606.ENSP00000338413,9606.ENSP00000352798,9606.ENSP00000355893,9606.ENSP00000358501,9606.ENSP00000369129,9606.ENSP00000412237,9606.ENSP00000415941,9606.ENSP00000433277,9606.ENSP00000454623,9606.ENSP00000478255,9606.ENSP00000481570	CYP27B1,IL4,BLK,IL1RN,TNFRSF13B,IL12RB2,IL1B,CA2,F2,IL1R2,UBA1,COL18A1,SLC30A10,CD58,DSP,IL10,C4B,MS4A1,ITGAX,ABCB1,TNFAIP3	1.46e-06	0.00045	Autoimmune disease
DISEASES	DOID:0014667	44	1076	9606	9606.ENSP00000167586,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000245907,9606.ENSP00000248633,9606.ENSP00000249356,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000259089,9606.ENSP00000261867,9606.ENSP00000263341,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000284981,9606.ENSP00000301305,9606.ENSP00000302620,9606.ENSP00000308541,9606.ENSP00000312150,9606.ENSP00000312987,9606.ENSP00000315130,9606.ENSP00000323929,9606.ENSP00000339063,9606.ENSP00000346839,9606.ENSP00000350425,9606.ENSP00000355893,9606.ENSP00000360938,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000366641,9606.ENSP00000367123,9606.ENSP00000376637,9606.ENSP00000387654,9606.ENSP00000416066,9606.ENSP00000425915,9606.ENSP00000450540,9606.ENSP00000454071,9606.ENSP00000477796,9606.ENSP00000478255,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000498441	KRT14,TPI1,APOB,CAT,C3,PEX1,DNAJB9,KRT5,APOE,BLK,SLC30A4,IL1B,PIK3C2A,NPC1,AHSG,NTRK2,APP,SLC39A4,AGXT,F2,TRIB1,HNF4A,CLU,A2M,EEF1A1,FN1,APOA4,SLC30A10,SARDH,PGK1,GSN,SLC2A5,SLC3A2,IGF1,PCYOX1,SERPINA1,SELENOP,SERPINA3,LDLR,GCH1,ABCB1,HBB,ALDOA,FGA	1.99e-06	0.00057	Disease of metabolism
DISEASES	DOID:649	6	16	9606	9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000264335,9606.ENSP00000284981,9606.ENSP00000313967,9606.ENSP00000363770	C3,APOE,YWHAE,APP,C1QB,C1QC	2.23e-06	0.0006	Prion disease
DISEASES	DOID:850	15	178	9606	9606.ENSP00000221930,9606.ENSP00000231449,9606.ENSP00000262187,9606.ENSP00000263341,9606.ENSP00000275493,9606.ENSP00000308541,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000372313,9606.ENSP00000412237,9606.ENSP00000416066,9606.ENSP00000484824,9606.ENSP00000494175	TGFB1,IL4,RHEB,IL1B,EGFR,F2,ELN,COL18A1,FTL,DSP,MSLN,IL10,SERPINA1,MUC1,HBB	3.24e-06	0.00083	Lung disease
DISEASES	DOID:0050117	22	368	9606	9606.ENSP00000228606,9606.ENSP00000229270,9606.ENSP00000230990,9606.ENSP00000231449,9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000263341,9606.ENSP00000264335,9606.ENSP00000267569,9606.ENSP00000273784,9606.ENSP00000284981,9606.ENSP00000308541,9606.ENSP00000313967,9606.ENSP00000317674,9606.ENSP00000358501,9606.ENSP00000363770,9606.ENSP00000366525,9606.ENSP00000386884,9606.ENSP00000412237,9606.ENSP00000441828,9606.ENSP00000454071,9606.ENSP00000454623	CYP27B1,TPI1,HBEGF,IL4,C3,APOE,IL1B,YWHAE,JDP2,AHSG,APP,F2,C1QB,APOL1,CD58,C1QC,FTL,CXCR4,IL10,HPR,LDLR,ITGAX	4e-06	0.00097	Disease by infectious agent
DISEASES	DOID:0050639	6	19	9606	9606.ENSP00000167586,9606.ENSP00000245907,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000362924,9606.ENSP00000416066	KRT14,C3,KRT5,APOE,GSN,SERPINA1	5.04e-06	0.0012	Primary cutaneous amyloidosis
DISEASES	DOID:0050636	6	21	9606	9606.ENSP00000252486,9606.ENSP00000339063,9606.ENSP00000350425,9606.ENSP00000416066,9606.ENSP00000494175,9606.ENSP00000498441	APOE,EEF1A1,APOA4,SERPINA1,HBB,FGA	8.17e-06	0.0018	Familial visceral amyloidosis
DISEASES	DOID:0050161	16	226	9606	9606.ENSP00000221930,9606.ENSP00000231449,9606.ENSP00000261233,9606.ENSP00000262187,9606.ENSP00000263341,9606.ENSP00000275493,9606.ENSP00000308541,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000372313,9606.ENSP00000412237,9606.ENSP00000416066,9606.ENSP00000484824,9606.ENSP00000494175	TGFB1,IL4,IRAK3,RHEB,IL1B,EGFR,F2,ELN,COL18A1,FTL,DSP,MSLN,IL10,SERPINA1,MUC1,HBB	1.22e-05	0.0025	Lower respiratory tract disease
DISEASES	DOID:2355	13	156	9606	9606.ENSP00000229270,9606.ENSP00000251595,9606.ENSP00000259469,9606.ENSP00000264690,9606.ENSP00000354468,9606.ENSP00000359345,9606.ENSP00000362413,9606.ENSP00000362563,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574	TPI1,HBA2,RPL35,KLKB1,CYB5R3,RPL5,PGK1,ZBTB43,RPS19,RPS10,HBB,ALDOA,GCLC	1.63e-05	0.0033	Anemia
DISEASES	DOID:77	27	576	9606	9606.ENSP00000221930,9606.ENSP00000231449,9606.ENSP00000248633,9606.ENSP00000252242,9606.ENSP00000261890,9606.ENSP00000262345,9606.ENSP00000263341,9606.ENSP00000273784,9606.ENSP00000275493,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000326581,9606.ENSP00000355893,9606.ENSP00000357721,9606.ENSP00000358001,9606.ENSP00000360281,9606.ENSP00000361405,9606.ENSP00000362410,9606.ENSP00000380070,9606.ENSP00000381185,9606.ENSP00000384849,9606.ENSP00000405330,9606.ENSP00000412237,9606.ENSP00000416066,9606.ENSP00000454071,9606.ENSP00000478255,9606.ENSP00000487174	TGFB1,IL4,PEX1,KRT5,RAB11A,IL12RB2,IL1B,AHSG,EGFR,F2,HNF4A,PEG3,SLC30A10,S100A8,TACC2,C8B,MMP9,MAFB,GAPDH,BCL2,CDKN1A,ESR1,IL10,SERPINA1,LDLR,ABCB1,ZEB2	2.33e-05	0.0045	Gastrointestinal system disease
DISEASES	DOID:589	8	57	9606	9606.ENSP00000229270,9606.ENSP00000251595,9606.ENSP00000264690,9606.ENSP00000354468,9606.ENSP00000362413,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574	TPI1,HBA2,KLKB1,CYB5R3,PGK1,HBB,ALDOA,GCLC	2.55e-05	0.0047	Congenital hemolytic anemia
DISEASES	DOID:0050687	23	451	9606	9606.ENSP00000167586,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000269216,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000304956,9606.ENSP00000312631,9606.ENSP00000326581,9606.ENSP00000348708,9606.ENSP00000350425,9606.ENSP00000354826,9606.ENSP00000357721,9606.ENSP00000358001,9606.ENSP00000372313,9606.ENSP00000380070,9606.ENSP00000381185,9606.ENSP00000405330,9606.ENSP00000408695,9606.ENSP00000413720,9606.ENSP00000450540,9606.ENSP00000478927	KRT14,SMO,KRT5,APOE,GATA6,EGFR,ATM,MN1,INSM1,PEG3,UPF2,APOA4,CALD1,S100A8,TACC2,MSLN,GAPDH,BCL2,ESR1,PRKCA,CDKN1C,SERPINA3,YAP1	2.76e-05	0.0049	Cell type cancer
DISEASES	DOID:2531	14	190	9606	9606.ENSP00000167586,9606.ENSP00000231449,9606.ENSP00000252242,9606.ENSP00000254066,9606.ENSP00000261652,9606.ENSP00000263341,9606.ENSP00000263464,9606.ENSP00000316032,9606.ENSP00000372313,9606.ENSP00000381185,9606.ENSP00000386884,9606.ENSP00000402257,9606.ENSP00000412237,9606.ENSP00000450540	KRT14,IL4,KRT5,RARA,TNFRSF13B,IL1B,BIRC3,NUP98,MSLN,BCL2,CXCR4,RUNX1T1,IL10,SERPINA3	2.81e-05	0.0049	Hematologic cancer
DISEASES	DOID:161	8	59	9606	9606.ENSP00000167586,9606.ENSP00000246662,9606.ENSP00000252242,9606.ENSP00000301653,9606.ENSP00000310861,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000468002	KRT14,KRT9,KRT5,KRT16,KRT2,DSP,KRT6A,KANK2	3.19e-05	0.0052	Keratosis
DISEASES	DOID:178	16	249	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000233242,9606.ENSP00000252486,9606.ENSP00000262345,9606.ENSP00000263317,9606.ENSP00000263341,9606.ENSP00000265970,9606.ENSP00000278616,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000351807,9606.ENSP00000354826,9606.ENSP00000361405,9606.ENSP00000381185,9606.ENSP00000412237	HMOX1,TGFB1,APOB,APOE,IL12RB2,NOX4,IL1B,PIK3C2A,ATM,COL3A1,F2,ELN,CALD1,MMP9,BCL2,IL10	3.7e-05	0.0058	Vascular disease
DISEASES	DOID:655	37	949	9606	9606.ENSP00000167586,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000245907,9606.ENSP00000248633,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000259089,9606.ENSP00000261867,9606.ENSP00000263341,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000284981,9606.ENSP00000301305,9606.ENSP00000302620,9606.ENSP00000312150,9606.ENSP00000312987,9606.ENSP00000315130,9606.ENSP00000339063,9606.ENSP00000350425,9606.ENSP00000355893,9606.ENSP00000360938,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000366641,9606.ENSP00000367123,9606.ENSP00000376637,9606.ENSP00000387654,9606.ENSP00000416066,9606.ENSP00000450540,9606.ENSP00000454071,9606.ENSP00000477796,9606.ENSP00000478255,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000498441	KRT14,TPI1,APOB,CAT,C3,PEX1,KRT5,APOE,BLK,SLC30A4,IL1B,PIK3C2A,NPC1,APP,SLC39A4,AGXT,TRIB1,HNF4A,CLU,EEF1A1,APOA4,SLC30A10,SARDH,PGK1,GSN,SLC2A5,SLC3A2,IGF1,PCYOX1,SERPINA1,SERPINA3,LDLR,GCH1,ABCB1,HBB,ALDOA,FGA	3.68e-05	0.0058	Inherited metabolic disorder
DISEASES	DOID:0060032	14	200	9606	9606.ENSP00000228606,9606.ENSP00000231449,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000263341,9606.ENSP00000330959,9606.ENSP00000338413,9606.ENSP00000352798,9606.ENSP00000358501,9606.ENSP00000369129,9606.ENSP00000412237,9606.ENSP00000415941,9606.ENSP00000454623,9606.ENSP00000481570	CYP27B1,IL4,BLK,IL1RN,IL1B,IL1R2,UBA1,COL18A1,CD58,DSP,IL10,C4B,ITGAX,TNFAIP3	4.75e-05	0.007	Autoimmune disease of musculoskeletal system
DISEASES	DOID:3390	7	46	9606	9606.ENSP00000167586,9606.ENSP00000246662,9606.ENSP00000301653,9606.ENSP00000310861,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000468002	KRT14,KRT9,KRT16,KRT2,DSP,KRT6A,KANK2	5.17e-05	0.0074	Palmoplantar keratosis
DISEASES	DOID:0050637	4	9	9606	9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000362924,9606.ENSP00000416066	C3,APOE,GSN,SERPINA1	7.2e-05	0.01	Finnish type amyloidosis
DISEASES	DOID:11949	4	9	9606	9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000313967,9606.ENSP00000363770	C3,APOE,C1QB,C1QC	7.2e-05	0.01	Creutzfeldt-Jakob disease
DISEASES	DOID:2789	6	33	9606	9606.ENSP00000229270,9606.ENSP00000231449,9606.ENSP00000267569,9606.ENSP00000317674,9606.ENSP00000412237,9606.ENSP00000441828	TPI1,IL4,JDP2,APOL1,IL10,HPR	7.47e-05	0.01	Parasitic protozoa infectious disease
DISEASES	DOID:1247	9	89	9606	9606.ENSP00000215727,9606.ENSP00000264690,9606.ENSP00000308541,9606.ENSP00000344782,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000415941,9606.ENSP00000493985,9606.ENSP00000498441	SERPIND1,KLKB1,F2,GFI1B,F13B,F5,C4B,KNG1,FGA	8.46e-05	0.0108	Blood coagulation disease
DISEASES	DOID:5295	14	216	9606	9606.ENSP00000221930,9606.ENSP00000231449,9606.ENSP00000263341,9606.ENSP00000275493,9606.ENSP00000312987,9606.ENSP00000360281,9606.ENSP00000361405,9606.ENSP00000380070,9606.ENSP00000381185,9606.ENSP00000384849,9606.ENSP00000412237,9606.ENSP00000416066,9606.ENSP00000478255,9606.ENSP00000487174	TGFB1,IL4,IL1B,EGFR,HNF4A,C8B,MMP9,GAPDH,BCL2,CDKN1A,IL10,SERPINA1,ABCB1,ZEB2	0.0001	0.0126	Intestinal disease
DISEASES	DOID:65	31	774	9606	9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000231449,9606.ENSP00000252744,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000263341,9606.ENSP00000277120,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000304408,9606.ENSP00000330959,9606.ENSP00000338413,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000354826,9606.ENSP00000358501,9606.ENSP00000361405,9606.ENSP00000369129,9606.ENSP00000372313,9606.ENSP00000405330,9606.ENSP00000412237,9606.ENSP00000415941,9606.ENSP00000440066,9606.ENSP00000444271,9606.ENSP00000450540,9606.ENSP00000454623,9606.ENSP00000481570,9606.ENSP00000482027,9606.ENSP00000484824,9606.ENSP00000497069	TGFB1,CYP27B1,IL4,ZSWIM6,BLK,IL1RN,IL1B,NTRK2,CA2,ANKRD11,COL3A1,IL1R2,UBA1,ELN,COL18A1,CALD1,CD58,MMP9,DSP,MSLN,ESR1,IL10,C4B,JCHAIN,C1R,SERPINA3,ITGAX,TNFAIP3,NR4A3,MUC1,IGF1R	0.0001	0.0126	Connective tissue disease
DISEASES	DOID:2730	5	23	9606	9606.ENSP00000167586,9606.ENSP00000252242,9606.ENSP00000315190,9606.ENSP00000352798,9606.ENSP00000369129	KRT14,KRT5,ITGA3,COL18A1,DSP	0.00015	0.0159	Epidermolysis bullosa
DISEASES	DOID:626	5	23	9606	9606.ENSP00000245907,9606.ENSP00000264690,9606.ENSP00000347197,9606.ENSP00000378131,9606.ENSP00000493985	C3,KLKB1,C5AR1,CFI,KNG1	0.00015	0.0159	Complement deficiency
DISEASES	DOID:4830	3	4	9606	9606.ENSP00000252242,9606.ENSP00000275493,9606.ENSP00000312631	KRT5,EGFR,INSM1	0.00021	0.0212	Adenosquamous carcinoma
DISEASES	DOID:0070030	4	13	9606	9606.ENSP00000252486,9606.ENSP00000284981,9606.ENSP00000315130,9606.ENSP00000450540	APOE,APP,CLU,SERPINA3	0.00023	0.0226	ITM2B-related cerebral amyloid angiopathy 2
DISEASES	DOID:8719	4	13	9606	9606.ENSP00000215727,9606.ENSP00000275493,9606.ENSP00000312631,9606.ENSP00000405330	SERPIND1,EGFR,INSM1,ESR1	0.00023	0.0226	In situ carcinoma
DISEASES	DOID:10952	6	44	9606	9606.ENSP00000245907,9606.ENSP00000284240,9606.ENSP00000317674,9606.ENSP00000352798,9606.ENSP00000415941,9606.ENSP00000454623	C3,THY1,APOL1,COL18A1,C4B,ITGAX	0.00031	0.0287	Nephritis
DISEASES	DOID:0070028	3	5	9606	9606.ENSP00000252486,9606.ENSP00000284981,9606.ENSP00000450540	APOE,APP,SERPINA3	0.00033	0.0301	APP-related cerebral amyloid angiopathy
DISEASES	DOID:305	16	307	9606	9606.ENSP00000167586,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000275493,9606.ENSP00000312631,9606.ENSP00000326581,9606.ENSP00000348708,9606.ENSP00000350425,9606.ENSP00000357721,9606.ENSP00000358001,9606.ENSP00000372313,9606.ENSP00000380070,9606.ENSP00000381185,9606.ENSP00000405330,9606.ENSP00000413720	KRT14,SMO,KRT5,APOE,EGFR,INSM1,PEG3,UPF2,APOA4,S100A8,TACC2,MSLN,GAPDH,BCL2,ESR1,CDKN1C	0.00036	0.0328	Carcinoma
DISEASES	DOID:3119	11	161	9606	9606.ENSP00000221930,9606.ENSP00000252242,9606.ENSP00000275493,9606.ENSP00000326581,9606.ENSP00000357721,9606.ENSP00000358001,9606.ENSP00000360281,9606.ENSP00000380070,9606.ENSP00000381185,9606.ENSP00000384849,9606.ENSP00000478255	TGFB1,KRT5,EGFR,PEG3,S100A8,TACC2,C8B,GAPDH,BCL2,CDKN1A,ABCB1	0.00037	0.0328	Gastrointestinal system cancer
DISEASES	DOID:17	39	1154	9606	9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000231449,9606.ENSP00000242480,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000262177,9606.ENSP00000263341,9606.ENSP00000265970,9606.ENSP00000277120,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000304408,9606.ENSP00000323929,9606.ENSP00000330959,9606.ENSP00000338413,9606.ENSP00000348278,9606.ENSP00000349860,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000354826,9606.ENSP00000356224,9606.ENSP00000358501,9606.ENSP00000361405,9606.ENSP00000369129,9606.ENSP00000372313,9606.ENSP00000405330,9606.ENSP00000412237,9606.ENSP00000415941,9606.ENSP00000440066,9606.ENSP00000444271,9606.ENSP00000450540,9606.ENSP00000454623,9606.ENSP00000481570,9606.ENSP00000482027,9606.ENSP00000484824,9606.ENSP00000497069	TGFB1,CYP27B1,IL4,EGR2,APOE,ZSWIM6,BLK,IL1RN,DNAJB6,IL1B,PIK3C2A,NTRK2,CA2,ANKRD11,COL3A1,A2M,IL1R2,UBA1,STK39,GFPT1,ELN,COL18A1,CALD1,SYNE1,CD58,MMP9,DSP,MSLN,ESR1,IL10,C4B,JCHAIN,C1R,SERPINA3,ITGAX,TNFAIP3,NR4A3,MUC1,IGF1R	0.0004	0.0349	Musculoskeletal system disease
DISEASES	DOID:331	40	1199	9606	9606.ENSP00000221891,9606.ENSP00000228606,9606.ENSP00000231449,9606.ENSP00000242480,9606.ENSP00000245907,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000254250,9606.ENSP00000263080,9606.ENSP00000263341,9606.ENSP00000264335,9606.ENSP00000267569,9606.ENSP00000270142,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000282753,9606.ENSP00000284981,9606.ENSP00000304956,9606.ENSP00000308541,9606.ENSP00000313967,9606.ENSP00000315130,9606.ENSP00000323929,9606.ENSP00000338413,9606.ENSP00000350928,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000361405,9606.ENSP00000362563,9606.ENSP00000363770,9606.ENSP00000366525,9606.ENSP00000373706,9606.ENSP00000381185,9606.ENSP00000408695,9606.ENSP00000412237,9606.ENSP00000416066,9606.ENSP00000450540,9606.ENSP00000477796,9606.ENSP00000478927,9606.ENSP00000487174	APLP1,CYP27B1,IL4,EGR2,C3,SMO,APOE,THAP1,ASPA,IL1B,YWHAE,JDP2,SOD1,EGFR,NTRK2,ATM,GRM1,APP,MN1,F2,C1QB,CLU,A2M,UBA1,GAD1,SLC30A10,SYNE1,MMP9,ZBTB43,C1QC,FTL,DIAPH1,BCL2,PRKCA,IL10,SERPINA1,SERPINA3,GCH1,YAP1,ZEB2	0.00043	0.0369	Central nervous system disease
DISEASES	DOID:1398	7	68	9606	9606.ENSP00000229270,9606.ENSP00000231449,9606.ENSP00000267569,9606.ENSP00000317674,9606.ENSP00000412237,9606.ENSP00000441828,9606.ENSP00000454071	TPI1,IL4,JDP2,APOL1,IL10,HPR,LDLR	0.00047	0.0386	Parasitic infectious disease
DISEASES	DOID:10534	5	31	9606	9606.ENSP00000252242,9606.ENSP00000275493,9606.ENSP00000357721,9606.ENSP00000358001,9606.ENSP00000380070	KRT5,EGFR,S100A8,TACC2,GAPDH	0.00049	0.0398	Stomach cancer
DISEASES	DOID:3118	11	168	9606	9606.ENSP00000231449,9606.ENSP00000262345,9606.ENSP00000273784,9606.ENSP00000275493,9606.ENSP00000308541,9606.ENSP00000326581,9606.ENSP00000380070,9606.ENSP00000381185,9606.ENSP00000412237,9606.ENSP00000416066,9606.ENSP00000454071	IL4,IL12RB2,AHSG,EGFR,F2,PEG3,GAPDH,BCL2,IL10,SERPINA1,LDLR	0.00052	0.041	Hepatobiliary disease
DISEASES	DOID:9256	5	32	9606	9606.ENSP00000221930,9606.ENSP00000275493,9606.ENSP00000380070,9606.ENSP00000381185,9606.ENSP00000384849	TGFB1,EGFR,GAPDH,BCL2,CDKN1A	0.00056	0.0438	Colorectal cancer
DISEASES	DOID:345	7	72	9606	9606.ENSP00000215727,9606.ENSP00000263341,9606.ENSP00000264335,9606.ENSP00000278616,9606.ENSP00000312631,9606.ENSP00000405330,9606.ENSP00000413720	SERPIND1,IL1B,YWHAE,ATM,INSM1,ESR1,CDKN1C	0.00064	0.0494	Uterine disease
