category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
HPO	HP:0001903	9	498	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000241052,9606.ENSP00000261024,9606.ENSP00000285379,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000322788,9606.ENSP00000481570	HMOX1,TGFB1,CAT,SLC40A1,CA2,F2,MET,MMP1,TNFAIP3	1.8e-05	0.02	Anemia
HPO	HP:0100659	8	381	9606	9606.ENSP00000252486,9606.ENSP00000284981,9606.ENSP00000308541,9606.ENSP00000346839,9606.ENSP00000377783,9606.ENSP00000384849,9606.ENSP00000478255,9606.ENSP00000478561	APOE,APP,F2,FN1,PROS1,CDKN1A,ABCB1,CYP1B1	1.94e-05	0.02	Abnormal cerebral vascular morphology
HPO	HP:0000951	17	1888	9606	9606.ENSP00000221930,9606.ENSP00000241052,9606.ENSP00000252486,9606.ENSP00000261024,9606.ENSP00000261267,9606.ENSP00000263341,9606.ENSP00000282903,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000322788,9606.ENSP00000377783,9606.ENSP00000398890,9606.ENSP00000405330,9606.ENSP00000441235,9606.ENSP00000478561,9606.ENSP00000481570	TGFB1,CAT,APOE,SLC40A1,LYZ,IL1B,PLOD2,FOS,F2,MET,MMP1,PROS1,HLA-DMB,ESR1,TSHR,CYP1B1,TNFAIP3	2.69e-05	0.0235	Abnormality of the skin
HPO	HP:0000790	5	118	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000261267,9606.ENSP00000308541,9606.ENSP00000346839	HMOX1,TGFB1,LYZ,F2,FN1	3.3e-05	0.0248	Hematuria
HPO	HP:0001392	11	895	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261024,9606.ENSP00000261267,9606.ENSP00000285379,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000441235	MIF,HMOX1,TGFB1,APOE,SLC40A1,LYZ,CA2,FOS,F2,MET,TSHR	6.58e-05	0.0248	Abnormality of the liver
HPO	HP:0001939	18	2168	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000241052,9606.ENSP00000252486,9606.ENSP00000261024,9606.ENSP00000261267,9606.ENSP00000282903,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000322788,9606.ENSP00000346839,9606.ENSP00000405330,9606.ENSP00000441235,9606.ENSP00000481570	MIF,HMOX1,TGFB1,CAT,APOE,SLC40A1,LYZ,PLOD2,APP,CA2,FOS,F2,MET,MMP1,FN1,ESR1,TSHR,TNFAIP3	4.28e-05	0.0248	Abnormality of metabolism/homeostasis
HPO	HP:0002240	9	543	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261267,9606.ENSP00000285379,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272	MIF,HMOX1,TGFB1,APOE,LYZ,CA2,FOS,F2,MET	3.52e-05	0.0248	Hepatomegaly
HPO	HP:0002625	3	20	9606	9606.ENSP00000308541,9606.ENSP00000366307,9606.ENSP00000377783	F2,THBD,PROS1	4.29e-05	0.0248	Deep venous thrombosis
HPO	HP:0002981	6	229	9606	9606.ENSP00000221930,9606.ENSP00000282903,9606.ENSP00000285379,9606.ENSP00000317272,9606.ENSP00000346839,9606.ENSP00000361405	TGFB1,PLOD2,CA2,MET,FN1,MMP9	7.07e-05	0.0248	Abnormality of the calf
HPO	HP:0004297	7	309	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000261267,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000441235	MIF,HMOX1,TGFB1,LYZ,F2,MET,TSHR	4.19e-05	0.0248	Abnormality of the biliary system
HPO	HP:0004401	3	21	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930	MIF,HMOX1,TGFB1	4.9e-05	0.0248	Meconium ileus
HPO	HP:0004936	4	65	9606	9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000366307,9606.ENSP00000377783	F2,MET,THBD,PROS1	5.36e-05	0.0248	Venous thrombosis
HPO	HP:0010676	3	21	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930	MIF,HMOX1,TGFB1	4.9e-05	0.0248	Mechanical ileus
HPO	HP:0011843	14	1330	9606	9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261024,9606.ENSP00000282903,9606.ENSP00000285379,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000322788,9606.ENSP00000346839,9606.ENSP00000352798,9606.ENSP00000361405,9606.ENSP00000405330,9606.ENSP00000441235	TGFB1,APOE,SLC40A1,PLOD2,CA2,FOS,F2,MET,MMP1,FN1,COL18A1,MMP9,ESR1,TSHR	3.11e-05	0.0248	Abnormal musculoskeletal physiology
HPO	HP:0012236	3	23	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930	MIF,HMOX1,TGFB1	6.26e-05	0.0248	Elevated sweat chloride
HPO	HP:0012649	12	981	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000241052,9606.ENSP00000252486,9606.ENSP00000261267,9606.ENSP00000263341,9606.ENSP00000317272,9606.ENSP00000322788,9606.ENSP00000398890,9606.ENSP00000405330,9606.ENSP00000481570	MIF,HMOX1,TGFB1,CAT,APOE,LYZ,IL1B,MET,MMP1,HLA-DMB,ESR1,TNFAIP3	3.05e-05	0.0248	Increased inflammatory response
HPO	HP:0025015	12	1027	9606	9606.ENSP00000241052,9606.ENSP00000252486,9606.ENSP00000284981,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000346839,9606.ENSP00000352798,9606.ENSP00000377783,9606.ENSP00000384849,9606.ENSP00000405330,9606.ENSP00000478561	CAT,APOE,APP,FOS,F2,MET,FN1,COL18A1,PROS1,CDKN1A,ESR1,CYP1B1	4.74e-05	0.0248	Abnormal vascular morphology
HPO	HP:0032359	3	20	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930	MIF,HMOX1,TGFB1	4.29e-05	0.0248	Decreased forced expiratory flow 25-75%
HPO	HP:0410042	10	715	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261024,9606.ENSP00000261267,9606.ENSP00000285379,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272	MIF,HMOX1,TGFB1,APOE,SLC40A1,LYZ,CA2,FOS,F2,MET	5.13e-05	0.0248	Abnormal liver morphology
HPO	HP:0410054	2	2	9606	9606.ENSP00000252486,9606.ENSP00000284981	APOE,APP	5.24e-05	0.0248	Decreased circulating GABA concentration
HPO	HP:0002613	3	25	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930	MIF,HMOX1,TGFB1	7.86e-05	0.0259	Biliary cirrhosis
HPO	HP:0011034	3	25	9606	9606.ENSP00000261267,9606.ENSP00000284981,9606.ENSP00000322788	LYZ,APP,MMP1	7.86e-05	0.0259	Amyloidosis
HPO	HP:0032342	3	25	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930	MIF,HMOX1,TGFB1	7.86e-05	0.0259	Reduced forced expiratory volume in one second
HPO	HP:0003271	9	614	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261267,9606.ENSP00000285379,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272	MIF,HMOX1,TGFB1,APOE,LYZ,CA2,FOS,F2,MET	8.94e-05	0.0273	Visceromegaly
HPO	HP:0011277	11	933	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261267,9606.ENSP00000282903,9606.ENSP00000285379,9606.ENSP00000308541,9606.ENSP00000322788,9606.ENSP00000346839,9606.ENSP00000441235	MIF,HMOX1,TGFB1,APOE,LYZ,PLOD2,CA2,F2,MMP1,FN1,TSHR	9.51e-05	0.0283	Abnormality of the urinary system physiology
HPO	HP:0001952	7	357	9606	9606.ENSP00000241052,9606.ENSP00000252486,9606.ENSP00000261024,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000405330	CAT,APOE,SLC40A1,FOS,F2,MET,ESR1	0.0001	0.0292	Glucose intolerance
HPO	HP:0002715	15	1682	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000241052,9606.ENSP00000252486,9606.ENSP00000261267,9606.ENSP00000263341,9606.ENSP00000285379,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000322788,9606.ENSP00000352798,9606.ENSP00000398890,9606.ENSP00000405330,9606.ENSP00000481570	MIF,HMOX1,TGFB1,CAT,APOE,LYZ,IL1B,CA2,F2,MET,MMP1,COL18A1,HLA-DMB,ESR1,TNFAIP3	0.0001	0.0292	Abnormality of the immune system
HPO	HP:0012440	4	77	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000308541	MIF,HMOX1,TGFB1,F2	0.0001	0.0292	Abnormal biliary tract morphology
HPO	HP:0001733	4	80	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486	MIF,HMOX1,TGFB1,APOE	0.00012	0.0314	Pancreatitis
HPO	HP:0003110	9	638	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261267,9606.ENSP00000282903,9606.ENSP00000308541,9606.ENSP00000346839,9606.ENSP00000441235	MIF,HMOX1,TGFB1,APOE,LYZ,PLOD2,F2,FN1,TSHR	0.00012	0.0314	Abnormality of urine homeostasis
HPO	HP:0006538	3	29	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930	MIF,HMOX1,TGFB1	0.00012	0.0314	Recurrent bronchopulmonary infections
HPO	HP:0002423	2	4	9606	9606.ENSP00000252486,9606.ENSP00000284981	APOE,APP	0.00013	0.0325	Long-tract signs
HPO	HP:0001648	3	32	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930	MIF,HMOX1,TGFB1	0.00015	0.0361	Cor pulmonale
HPO	HP:0001744	7	382	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261267,9606.ENSP00000285379,9606.ENSP00000308541	MIF,HMOX1,TGFB1,APOE,LYZ,CA2,F2	0.00015	0.0361	Splenomegaly
HPO	HP:0025031	18	2389	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261024,9606.ENSP00000261267,9606.ENSP00000282903,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000322788,9606.ENSP00000345282,9606.ENSP00000352798,9606.ENSP00000405330,9606.ENSP00000441235,9606.ENSP00000481570	MIF,HMOX1,TGFB1,APOE,SLC40A1,LYZ,PLOD2,APP,CA2,FOS,F2,MET,MMP1,GPT2,COL18A1,ESR1,TSHR,TNFAIP3	0.00015	0.0361	Abnormality of the digestive system
HPO	HP:0011025	12	1169	9606	9606.ENSP00000252486,9606.ENSP00000261024,9606.ENSP00000261267,9606.ENSP00000284981,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000346839,9606.ENSP00000377783,9606.ENSP00000384849,9606.ENSP00000441235,9606.ENSP00000478561	APOE,SLC40A1,LYZ,APP,FOS,F2,MET,FN1,PROS1,CDKN1A,TSHR,CYP1B1	0.00016	0.0363	Abnormal cardiovascular system physiology
HPO	HP:0002035	3	34	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930	MIF,HMOX1,TGFB1	0.00018	0.0406	Rectal prolapse
HPO	HP:0012732	6	274	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000317272,9606.ENSP00000322788	MIF,HMOX1,TGFB1,APOE,MET,MMP1	0.00018	0.0406	Anorectal anomaly
HPO	HP:0012531	8	539	9606	9606.ENSP00000221930,9606.ENSP00000241052,9606.ENSP00000261024,9606.ENSP00000285379,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000322788,9606.ENSP00000405330	TGFB1,CAT,SLC40A1,CA2,F2,MET,MMP1,ESR1	0.00021	0.0449	Pain
HPO	HP:0002979	5	179	9606	9606.ENSP00000221930,9606.ENSP00000282903,9606.ENSP00000285379,9606.ENSP00000346839,9606.ENSP00000361405	TGFB1,PLOD2,CA2,FN1,MMP9	0.00022	0.0457	Bowing of the legs
HPO	EFO:0010059	2	6	9606	9606.ENSP00000252486,9606.ENSP00000478255	APOE,ABCB1	0.00024	0.0482	Cerebral microbleeds
HPO	HP:0000924	19	2708	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261024,9606.ENSP00000282903,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000322788,9606.ENSP00000345282,9606.ENSP00000346839,9606.ENSP00000352798,9606.ENSP00000361405,9606.ENSP00000405330,9606.ENSP00000441235,9606.ENSP00000481570	MIF,HMOX1,TGFB1,APOE,SLC40A1,PLOD2,APP,CA2,FOS,F2,MET,MMP1,GPT2,FN1,COL18A1,MMP9,ESR1,TSHR,TNFAIP3	0.00024	0.0482	Abnormality of the skeletal system
HPO	HP:0001892	7	411	9606	9606.ENSP00000241052,9606.ENSP00000252486,9606.ENSP00000284981,9606.ENSP00000308541,9606.ENSP00000317272,9606.ENSP00000346839,9606.ENSP00000377783	CAT,APOE,APP,F2,MET,FN1,PROS1	0.00024	0.0482	Abnormal bleeding
HPO	HP:0002511	2	6	9606	9606.ENSP00000252486,9606.ENSP00000284981	APOE,APP	0.00024	0.0482	Alzheimer disease
HPO	HP:0008341	2	6	9606	9606.ENSP00000285379,9606.ENSP00000346839	CA2,FN1	0.00024	0.0482	Distal renal tubular acidosis
HPO	HP:0100759	3	38	9606	9606.ENSP00000215754,9606.ENSP00000216117,9606.ENSP00000221930	MIF,HMOX1,TGFB1	0.00025	0.0482	Clubbing of fingers
HPO	EFO:0010576	3	39	9606	9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000274364	TGFB1,APOE,IQGAP2	0.00027	0.0494	Liver fibrosis measurement
HPO	HP:0012211	8	560	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000261267,9606.ENSP00000285379,9606.ENSP00000308541,9606.ENSP00000322788,9606.ENSP00000346839	HMOX1,TGFB1,APOE,LYZ,CA2,F2,MMP1,FN1	0.00027	0.0494	Abnormal renal physiology
